WT sseJ sseL slrP ssaV.new srfJ steC sspH2 sseI steB spvD.new sseG sseF sifB pipB2 steA sifA gtgE steE spvB gogB sseK1 gtgA sopD2 pipB
11 1.41205088441072 1.83263654594671 1.26605850517788 1.56611018200032 0.853214255217095 1.1962431448508 1.24451388008984 1.68178614818564 1.97250806861265 1.42348544023297 1.21905070843597 1.52792813882941 1.15528222798932 1.49029137925757 1.41546809385829 2.14064989331366 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.36432702677941 1.48367722083134 1.57990708657948 1.51571096034976 1.60883154002878
12 1.41205088441072 0.8124400630641 1.48149053149709 1.56611018200032 0.853214255217095 1.27052560065131 1.14714358995393 1.4687160916747 0.838100735822793 1.0058015396762 1.28349405553045 1.52792813882941 1.32890492100205 1.49029137925757 1.41546809385829 1.12894796111705 1.42883897892965 1.58988327980331 1.29584712735772 1.29301109831871 1.03772480222801 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
13 1.41205088441072 1.15183451879534 1.03289769197856 1.93470486370851 0.853214255217095 1.27052560065131 1.60514048988192 1.52320599350042 1.69949860998917 1.50035123444633 1.64441233445465 1.52792813882941 2.01495316959549 1.49029137925757 1.41546809385829 3.1968122237641 1.42883897892965 1.58988327980331 1.29584712735772 29.4400523405352 1.35027471358483 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
14 1.41205088441072 1.2069988179395 1.15209586140556 1.56611018200032 0.853214255217095 1.27052560065131 0.94024175557919 0.992727603768864 1.40540040053737 1.0058015396762 1.34653514591565 1.52792813882941 1.24343671994698 1.49029137925757 1.41546809385829 0.845251217454044 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.19109483014495 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
15 1.41205088441072 1.45124694007147 1.37564426337338 2.0506682347488 1.22059158802817 1.91297711348421 1.60514048988192 1.68178614818564 1.50623003009948 1.09478904279085 1.70108283127391 1.52792813882941 1.72522825258487 1.49029137925757 1.41546809385829 1.98149419466378 1.42883897892965 1.08365596700275 1.7377485753804 1.29301109831871 1.47454649222291 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
16 1.41205088441072 0.978668966322473 1.37564426337338 1.81557706270735 1.54383395842413 1.52817037854934 2.0874726689449 1.68178614818564 1.6041539863966 1.34473549109319 1.34653514591565 1.52792813882941 2.01495316959549 1.49029137925757 1.41546809385829 1.06887845518394 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.41991038002811 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
17 1.41205088441072 1.61498573793619 1.26605850517788 1.69288062894208 1.22059158802817 1.76778939323674 2.59397189205589 1.98080265127189 1.88347155412447 1.42348544023297 1.75692943183942 1.52792813882941 1.87257490117007 1.49029137925757 1.41546809385829 1.56832544060774 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.77318911026202 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
18 1.41205088441072 2.67585712102211 382.210601477404 1.56611018200032 0.853214255217095 376.117134434937 2.23728899518669 1.62969015236786 1.6041539863966 2.19436135228695 3.40140929818936 3.27442466523691 1.72522825258487 1.49029137925757 1.41546809385829 1.21649846381358 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 1.89616666161596 132.494702448306 1.3083878299639 1.51571096034976 1.60883154002878
19 1.41205088441072 1.66267337618738 1.68382062044244 2.27436453044181 1.54383395842413 1.8306358186417 2.23728899518669 1.119875843877 41.0945456938176 1.1806800747366 1.91998938974345 1.52792813882941 1.7995694666795 1.49029137925757 1.41546809385829 1.56832544060774 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.50153000372949 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
20 1.41205088441072 1.3834411663827 1.58408707400509 1.69288062894208 0.853214255217095 1.70393767830211 1.6896329497886 1.83399658277335 1.19328241193356 1.50035123444633 1.64441233445465 1.52792813882941 1.41200432842007 1.49029137925757 1.41546809385829 1.69440547046757 1.42883897892965 1.58988327980331 1.29584712735772 1.29301109831871 1.47454649222291 1.04784469657923 17.8001337892037 1.51571096034976 1.60883154002878
21 1.41205088441072 0.876400702380186 1.78100336906643 1.43461835513739 0.853214255217095 1.1962431448508 1.33861903168285 1.24091807952983 1.50623003009948 1.09478904279085 1.34653514591565 1.52792813882941 1.15528222798932 1.49029137925757 1.41546809385829 0.845251217454044 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 1.54160810525695 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
22 1.41205088441072 3.436341900369 1.26605850517788 1.69288062894208 0.853214255217095 1.17102771186376 1.93273223911539 1.4687160916747 1.69949860998917 1.86179621395844 1.58686354126291 1.52792813882941 1.24343671994698 1.49029137925757 1.41546809385829 1.27333999790263 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.14604848000984 1.48367722083134 1.57990708657948 1.51571096034976 1.60883154002878
23 1.41205088441072 1.01825904600871 1.03289769197856 1.81557706270735 1.22059158802817 1.14556956736218 1.04596290958088 1.41331591489984 0.838100735822793 1.1806800747366 1.21905070843597 1.52792813882941 1.49299163441711 1.49029137925757 1.41546809385829 1.38380228553625 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 0.839075100647661 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
24 1.41205088441072 1.13318616001162 1.26605850517788 1.56611018200032 1.83935345976704 1.48283335077663 1.5186304135135 1.35693693954879 1.08078931915845 1.34473549109319 0.792338838290457 1.52792813882941 1.41200432842007 1.49029137925757 1.41546809385829 1.06887845518394 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.19109483014495 1.04784469657923 2.29578977081526 1.51571096034976 1.60883154002878
25 1.41205088441072 0.938356605708402 1.58408707400509 1.56611018200032 29.3424862961064 1.4136493639594 1.14714358995393 0.786875647355905 1.19328241193356 1.26388738595279 1.08535577296599 1.52792813882941 0.765578199312114 1.49029137925757 1.41546809385829 0.845251217454044 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.33615735783721 1.04784469657923 1.57990708657948 1.51571096034976 1.60883154002878
26 1.41205088441072 1.18873701655572 1.58408707400509 1.56611018200032 1.54383395842413 1.70393767830211 1.33861903168285 1.4687160916747 1.08078931915845 1.72129299650075 1.81200085602855 1.52792813882941 1.64944050530326 1.49029137925757 1.41546809385829 1.24506284934883 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.64631035281714 1.86831227586456 1.3083878299639 1.51571096034976 1.60883154002878
27 1.41205088441072 1.86278378365147 2.23633600916924 2.69515290126998 1.83935345976704 2.01375131483254 1.93273223911539 1.98080265127189 1.7925306112606 1.79215438805024 2.02535210497136 1.52792813882941 2.08448607269333 1.49029137925757 1.41546809385829 2.00456974841451 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 1.93237127764308 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
28 1.41205088441072 1.43442912408983 1.03289769197856 1.56611018200032 0.853214255217095 180.62991521996 1.42987999159484 1.5768461036416 1.40540040053737 1.57551110875499 1.86634095709012 1.52792813882941 2.35306600548623 1.49029137925757 1.41546809385829 1.91153917311007 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.29340178082823 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
29 1.41205088441072 1.59895122280241 1.15209586140556 2.48870266246152 1.22059158802817 1.70393767830211 1.8532821368092 1.98080265127189 254.404424860632 1.57551110875499 2.07712924581633 1.52792813882941 1.15528222798932 1.49029137925757 1.41546809385829 2.33790628817213 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 1.72293549074252 1.04784469657923 2.06970329004065 1.51571096034976 1.60883154002878
30 1.41205088441072 182.484371376643 2.32240138053728 1.56611018200032 1.22059158802817 2.07315396195589 2.31054493008423 2.07604034468359 1.7925306112606 1.57551110875499 2.27882975460937 1.52792813882941 2.60868237824991 1.49029137925757 1.41546809385829 1.59389167858807 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.51494144088789 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
31 1.41205088441072 1.41752355904789 1.58408707400509 1.93470486370851 1.83935345976704 1.76778939323674 689.878228728365 1.88349227387632 0.962843296247379 1.42348544023297 1.97298216355974 1.52792813882941 1.72522825258487 1.49029137925757 1.41546809385829 1.1584555148151 1.42883897892965 1.08365596700275 1.7377485753804 1.29301109831871 1.52830052153997 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
32 1.41205088441072 1.64684554577596 1.26605850517788 2.0506682347488 0.853214255217095 1.3666839964266 2.23728899518669 1.62969015236786 1.3012579304536 1.57551110875499 1.70108283127391 1.52792813882941 1.72522825258487 1.49029137925757 1.41546809385829 65.8288017426806 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 1.40610607580164 1.04784469657923 1.83208322952822 1.51571096034976 1.60883154002878
33 1.41205088441072 1.2251391085812 1.58408707400509 2.0506682347488 1.54383395842413 1.59508351295405 1.33861903168285 2.02866894360815 1.50623003009948 0.913177494465894 1.86634095709012 1.52792813882941 2.22057526445325 1.49029137925757 1.41546809385829 1.43758323918457 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 4.07874380473591 2.22047606616601 1.3083878299639 1.51571096034976 1.60883154002878
34 1.41205088441072 1.07640210129643 1.26605850517788 1.56611018200032 1.54383395842413 1.27052560065131 2.16295523010081 1.29950097489712 1.40540040053737 1.42348544023297 1.15306175928176 1.52792813882941 1.06404009035417 1.49029137925757 1.41546809385829 1.21649846381358 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.11557796700913 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
35 1.41205088441072 1.33160714563938 1.26605850517788 1.56611018200032 2.1151180633046 1.1962431448508 1.33861903168285 1.24091807952983 0.962843296247379 1.09478904279085 1.21905070843597 1.52792813882941 0.870029416780339 1.49029137925757 1.41546809385829 1.54257334429827 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.02184516301051 1.04784469657923 1.57990708657948 1.51571096034976 1.60883154002878
36 1.41205088441072 0.790623267216103 1.03289769197856 1.69288062894208 0.853214255217095 1.11985843788971 1.14714358995393 1.119875843877 1.3012579304536 1.34473549109319 1.5283753710633 1.52792813882941 1.57207815229165 1.49029137925757 1.41546809385829 1.12894796111705 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 5.838937599339 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
37 1.41205088441072 1.15183451879534 1.87589200558966 1.69288062894208 1.54383395842413 1.61711197807973 2.0874726689449 1.52320599350042 1.6041539863966 1.72129299650075 1.46887882000408 1.52792813882941 1.57207815229165 1.49029137925757 1.41546809385829 1.30134182217464 1.42883897892965 1.08365596700275 1.7377485753804 1.29301109831871 1.47454649222291 1.04784469657923 1.57990708657948 1.51571096034976 1.60883154002878
38 1.41205088441072 2.06814343727121 1.9687008497338 2.38260111983286 1.22059158802817 2.20893134662191 1.8532821368092 2.43943841461922 2.05979924568644 1.50035123444633 1.81200085602855 1.52792813882941 2.08448607269333 1.49029137925757 1.41546809385829 2.48635384773201 1.42883897892965 1.08365596700275 1.7377485753804 2.08517038810211 1.98018255009154 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
39 1.41205088441072 1.36626012489227 1.37564426337338 1.69288062894208 1.22059158802817 1.14556956736218 2.16295523010081 1.62969015236786 1.97250806861265 1.42348544023297 1.58686354126291 1.52792813882941 0.969189155509346 1.49029137925757 1.41546809385829 0.741142575758988 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.23539911317093 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
40 1.41205088441072 1.92244119566267 2.32240138053728 1.69288062894208 1.54383395842413 2.35971932077591 4.8417987007179 2.02866894360815 2.63156848715531 1.86179621395844 1.81200085602855 1.52792813882941 2.08448607269333 1.49029137925757 1.41546809385829 1.66952963634821 1.42883897892965 1.58988327980331 1.29584712735772 1.70967676740379 1.81046881513784 1.04784469657923 1.57990708657948 1.51571096034976 1.60883154002878
41 1.41205088441072 1.9666510394047 2.32240138053728 1.93470486370851 1.83935345976704 2.26599591656221 2.31054493008423 2.12293793881579 1.40540040053737 1.9303031521661 1.81200085602855 1.52792813882941 2.2872454130862 1.49029137925757 1.41546809385829 2.22927204992597 1.42883897892965 2.4349222100309 1.29584712735772 1.29301109831871 1.88403041769578 1.48367722083134 1.57990708657948 1.51571096034976 1.60883154002878
42 1.41205088441072 3.10860638509922 2.05961121551565 1.69288062894208 1.54383395842413 1.59508351295405 2.45407127288198 2.02866894360815 1.50623003009948 1.50035123444633 1.46887882000408 1.52792813882941 1.41200432842007 1.49029137925757 1.41546809385829 1.56832544060774 1.42883897892965 1.58988327980331 1.29584712735772 1.29301109831871 1.56807209815655 1.48367722083134 1.57990708657948 1.51571096034976 1.60883154002878
43 1.41205088441072 1.11440093534492 1.68382062044244 2.0506682347488 0.853214255217095 1.48283335077663 1.42987999159484 1.35693693954879 1.40540040053737 1.1806800747366 1.21905070843597 1.52792813882941 1.06404009035417 1.49029137925757 1.41546809385829 1.3565630051116 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 0.989752535138779 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
44 1.41205088441072 280.935478639209 1.26605850517788 1.56611018200032 1.54383395842413 1.31899284874966 2.0874726689449 104.748769651597 0.962843296247379 1.57551110875499 1.75692943183942 1.52792813882941 0.969189155509346 1.49029137925757 1.41546809385829 1.32907938946322 1.94511997764806 1.08365596700275 1.29584712735772 1.29301109831871 1.79808031544507 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
45 1.41205088441072 1.2069988179395 0.907253955596488 250.813094899103 1.22059158802817 1.11985843788971 1.33861903168285 1.35693693954879 1.40540040053737 1.0058015396762 1.08535577296599 1.52792813882941 1.06404009035417 1.49029137925757 1.41546809385829 1.3565630051116 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 0.839075100647661 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
46 1.41205088441072 1.18873701655572 1.48149053149709 1.81557706270735 1.54383395842413 1.66077605895258 19.4801885833325 1.18108385164883 1.40540040053737 1.50035123444633 1.70108283127391 1.52792813882941 1.15528222798932 1.49029137925757 1.41546809385829 1.03827896314475 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.32197365769201 1.48367722083134 1.57990708657948 1.51571096034976 1.60883154002878
47 1.41205088441072 1.43442912408983 2.14877824539354 1.69288062894208 1.54383395842413 1.48283335077663 1.14714358995393 1.52320599350042 1.50623003009948 1.34473549109319 373.376900441733 1.52792813882941 1.06404009035417 1.49029137925757 1.41546809385829 1.84043168202731 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.26454768886077 1.48367722083134 1.57990708657948 1.51571096034976 1.60883154002878
48 1.41205088441072 1.13318616001162 1.68382062044244 2.27436453044181 1.22059158802817 1.99377791320202 2.73060749196062 1.05714872538516 0.704492323051874 1.1806800747366 1.75692943183942 1.52792813882941 1.64944050530326 1.49029137925757 1.41546809385829 1.3565630051116 1.42883897892965 1.08365596700275 31.0945612413979 1.29301109831871 1.11557796700913 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
49 1.41205088441072 1.36626012489227 1.03289769197856 1.56611018200032 1.22059158802817 1.48283335077663 1.60514048988192 1.119875843877 1.69949860998917 1.57551110875499 1.81200085602855 1.52792813882941 1.57207815229165 1.49029137925757 1.41546809385829 1.24506284934883 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.10020404590686 1.48367722083134 1.83208322952822 1.51571096034976 1.60883154002878
50 1.41205088441072 1.01825904600871 1.37564426337338 2.0506682347488 0.853214255217095 1.4136493639594 1.04596290958088 1.05714872538516 1.6041539863966 1.42348544023297 1.58686354126291 1.52792813882941 1.64944050530326 1.49029137925757 1.41546809385829 1.69440547046757 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 0.989752535138779 1.04784469657923 1.57990708657948 1.51571096034976 1.60883154002878
51 1.41205088441072 1.61498573793619 1.15209586140556 2.16379694285255 1.83935345976704 1.66077605895258 1.77229417301448 1.68178614818564 0.962843296247379 1.86179621395844 2.75205902450111 1.52792813882941 1.7995694666795 1.49029137925757 1.41546809385829 1.32907938946322 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.40610607580164 1.86831227586456 1.3083878299639 1.51571096034976 1.60883154002878
52 1.41205088441072 1.15183451879534 1.48149053149709 1.69288062894208 141.889679087537 1.11985843788971 1.42987999159484 1.18108385164883 0.962843296247379 0.816184307870025 1.08535577296599 1.52792813882941 1.41200432842007 1.49029137925757 1.41546809385829 0.943954963654536 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.06916650791668 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
53 23.3263435875322 2.09673607478702 2.14877824539354 1.81557706270735 1.22059158802817 2.07315396195589 5.15199583091736 2.30616130840997 1.6041539863966 2.06420335238561 2.02535210497136 1.52792813882941 2.60868237824991 1.49029137925757 1.41546809385829 1.41080622239519 1.42883897892965 2.4349222100309 1.29584712735772 1.29301109831871 2.35714729049376 1.48367722083134 1.83208322952822 1.51571096034976 1.60883154002878
54 1.41205088441072 1.26106847799475 1.58408707400509 1.69288062894208 1.22059158802817 0.845858614542439 1.42987999159484 0.857894801595129 0.962843296247379 0.913177494465894 1.34653514591565 1.52792813882941 0.870029416780339 1.49029137925757 1.41546809385829 1.32907938946322 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 0.940727598918919 1.86831227586456 1.3083878299639 1.51571096034976 1.60883154002878
56 1.41205088441072 1.01825904600871 1.68382062044244 1.43461835513739 0.853214255217095 1.52817037854934 0.94024175557919 1.41331591489984 1.40540040053737 1.26388738595279 1.40829539914219 1.52792813882941 1.32890492100205 1.49029137925757 1.41546809385829 0.811211463737042 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 2.01570788767108 2.22047606616601 1.3083878299639 1.51571096034976 1.60883154002878
58 1.41205088441072 0.958606606506642 1.26605850517788 1.81557706270735 0.853214255217095 1.09388325656856 0.710603348208626 1.24091807952983 1.19328241193356 1.26388738595279 0.869589559786955 1.52792813882941 0.969189155509346 1.49029137925757 1.41546809385829 1.43758323918457 1.42883897892965 2.03205978712538 1.29584712735772 1.29301109831871 1.10020404590686 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
60 1.41205088441072 1.29655021376279 1.03289769197856 1.93470486370851 0.853214255217095 1.78884657883263 1.33861903168285 396.470582457392 1.3012579304536 1.86179621395844 1.40829539914219 1.52792813882941 0.870029416780339 1.49029137925757 1.41546809385829 1.18763398743784 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 1.50153000372949 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
61 1.41205088441072 1.11440093534492 1.58408707400509 2.16379694285255 1.22059158802817 1.1962431448508 1.5186304135135 1.119875843877 1.19328241193356 1.64911552721631 1.34653514591565 1.52792813882941 1.24343671994698 1.49029137925757 1.41546809385829 0.87869446209731 1.94511997764806 1.08365596700275 1.29584712735772 1.29301109831871 406.141891785899 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
62 1.41205088441072 0.978668966322473 1.26605850517788 1.69288062894208 1.22059158802817 1.06763207220282 1.33861903168285 0.712893092454446 0.962843296247379 364.086905157866 1.5283753710633 1.52792813882941 0.765578199312114 1.49029137925757 1.41546809385829 2.09572633614508 1.42883897892965 2.03205978712538 1.29584712735772 1.29301109831871 0.890543951775747 1.04784469657923 1.3083878299639 1.51571096034976 2.10343278088091
63 1.41205088441072 1.27886382380077 1.87589200558966 1.56611018200032 0.853214255217095 1.48283335077663 2.16295523010081 1.41331591489984 1.08078931915845 2.06420335238561 1.58686354126291 1.52792813882941 0.969189155509346 1.49029137925757 1.41546809385829 1.00727486142997 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 1.27901075692707 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
64 1.41205088441072 0.876400702380186 1.03289769197856 1.69288062894208 0.853214255217095 1.24598346759204 1.42987999159484 1.18108385164883 1.08078931915845 1.1806800747366 1.15306175928176 1.52792813882941 1.49299163441711 1.49029137925757 1.41546809385829 1.06887845518394 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 0.95719238114113 1.48367722083134 1.3083878299639 1.51571096034976 1.60883154002878
65 1.41205088441072 1.45124694007147 1.87589200558966 2.0506682347488 1.83935345976704 1.76778939323674 1.6896329497886 1.62969015236786 1.6041539863966 1.34473549109319 1.91998938974345 1.52792813882941 1.94434116338741 1.49029137925757 1.41546809385829 1.64448861796604 1.94511997764806 1.58988327980331 1.29584712735772 1.70967676740379 1.48806532483878 1.48367722083134 1.57990708657948 1.51571096034976 1.60883154002878
66 1.41205088441072 1.15183451879534 2.57261249945398 1.81557706270735 1.22059158802817 2.41516812242386 1.24451388008984 1.52320599350042 1.19328241193356 1.9303031521661 1.5283753710633 1.52792813882941 1.49299163441711 1.49029137925757 1.41546809385829 1.49048766070441 1.42883897892965 1.08365596700275 1.7377485753804 1.29301109831871 2.09754590958907 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
67 1.41205088441072 3.03639640762941 1.58408707400509 2.16379694285255 0.853214255217095 1.50557741593137 1.6896329497886 1.05714872538516 1.69949860998917 1.34473549109319 1.97298216355974 1.52792813882941 1.06404009035417 1.49029137925757 1.41546809385829 1.09909491318912 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.78565391343549 1.48367722083134 28.330461361502 1.51571096034976 1.60883154002878
68 1.41205088441072 1.05717894162399 1.15209586140556 1.29755050540473 1.22059158802817 1.09388325656856 1.33861903168285 1.35693693954879 1.6041539863966 1.34473549109319 1.01572459111835 1.52792813882941 1.24343671994698 1.49029137925757 1.41546809385829 1.06887845518394 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 0.907407908526185 1.04784469657923 1.57990708657948 1.51571096034976 1.60883154002878
69 1.41205088441072 1.17035016039856 1.58408707400509 1.81557706270735 0.853214255217095 1.39025448254251 2.01076165692406 0.92639855933589 1.40540040053737 1.1806800747366 1.40829539914219 1.52792813882941 1.15528222798932 1.49029137925757 1.41546809385829 1.09909491318912 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.30772226459234 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
70 1.41205088441072 1.45124694007147 1.26605850517788 2.0506682347488 1.22059158802817 1.61711197807973 1.04596290958088 1.68178614818564 1.88347155412447 1.57551110875499 1.70108283127391 1.52792813882941 1.72522825258487 1.49029137925757 1.41546809385829 1.61927764016443 1.42883897892965 1.08365596700275 1.29584712735772 1.70967676740379 1.36432702677941 1.04784469657923 1.83208322952822 1.51571096034976 1.60883154002878
71 1.41205088441072 1.2251391085812 1.03289769197856 1.69288062894208 0.853214255217095 1.50557741593137 1.24451388008984 1.35693693954879 2.05979924568644 1.86179621395844 2.22916884028469 1.52792813882941 1.24343671994698 1.49029137925757 1.41546809385829 2.81191051807569 1.42883897892965 1.08365596700275 1.29584712735772 1.29301109831871 1.30772226459234 1.04784469657923 1.3083878299639 1.51571096034976 1.60883154002878
